id,GALAXY,QSO,REDDEN_STD,ROSAT_D,SERENDIPITY_BLUE,SERENDIPITY_DISTANT,SERENDIPITY_FIRST,SERENDIPITY_MANUAL,SERENDIPITY_RED,SKY,SPECTROPHOTO_STD,STAR_BHB,STAR_BROWN_DWARF,STAR_CARBON,STAR_CATY_VAR,STAR_PN,STAR_RED_DWARF,STAR_SUB_DWARF,STAR_WHITE_DWARF
200001,0.028611289997701895,0.01316098508112998,0.00021623237460880888,0.023567996484951215,0.00018626830085940872,4.845115725681574e-06,1.2234897023026037e-05,5.210961602017684e-05,3.9890327843997514e-05,0.0,4.37310641806618e-05,4.729965198621001e-05,0.0005924286251199727,0.04477116099781231,0.8563788110263828,0.0,0.017362068822552982,0.013616024749669548,0.001336622866431842
200002,0.9778012226601036,0.00897409010279947,0.0002891654148022002,0.004334320921491739,7.425312413888925e-05,5.974270362553395e-06,0.003447318914278887,2.000416932827939e-05,7.070728969719037e-06,3.9653653368670263e-07,1.7187289507473174e-06,0.00010798655697084667,7.461741253997072e-06,0.0034621733323824235,0.0008472583198489542,2.5627206039794347e-06,0.0001090656720788372,0.00012433011118421317,0.0003836259739166532
200003,0.4313631548354041,0.188491691810737,0.044056651768890155,0.08768814252849397,0.007870898789045238,0.0015050577471879825,0.1194029677060929,0.0002538981858015477,0.000884465100125017,4.12916533493936e-05,4.631050169442499e-06,0.0501207905811314,0.0002640029865341397,0.04436365059665538,0.005456923876707541,9.991195595198504e-05,0.0034797993085394106,0.003239561032584953,0.011412508486597394
200004,0.00197873014121312,0.6425026455276883,6.896412099114969e-06,0.02514014387929311,0.2592786244183522,0.034123880284919694,0.03142638612447129,0.00019984441490227337,0.00028284801550709906,4.8312548343468574e-05,4.81684927815116e-06,0.0024593005574663784,3.868256998910457e-05,0.0003725995694377166,0.0006240690871777481,0.0001828815806489786,0.00024545959021891016,1.2110461818231388e-06,0.0010826673828112396
200005,0.9767501180517768,0.008699484617923713,0.00038715789678602836,0.0045357821596109914,7.286006243120916e-05,5.450453389676946e-06,0.0032277669439479966,2.579339103749831e-05,6.313878132678332e-06,3.9653653368670263e-07,1.86933384418365e-06,0.00011431938043047908,6.312015509609389e-06,0.004489651922322415,0.0009611683782282854,2.1665972098502467e-06,0.00011519017715680954,0.00012059159783467147,0.0004776066058935646
200006,0.004361203359739602,0.010346873505305738,1.3265755322691604e-05,0.013859129745519448,0.0002709360603310864,0.0003478566314938359,0.003022138834372114,0.000756243585334755,0.05622048516863467,3.440408562983026e-06,0.0,9.98565168502414e-06,0.005527243991243957,0.00029530072500774104,1.3553088821541619e-05,0.0,0.9044433980930005,0.0005081685458379362,7.768497867321995e-07
200007,0.9213521942548726,0.024911998187382864,0.0015490382112490673,0.015552902056459822,0.0007081595641301231,0.00020139472608356456,0.024885747061140138,0.00010251902967683564,0.00011474550451175822,4.119216287242466e-06,5.16010084891305e-06,0.0016005872939857102,2.5634155918004753e-05,0.006280000016725635,0.0008288307706934209,3.129790567690348e-05,0.0003825300449750006,0.00043162760959611655,0.0010315142897860405
200008,0.6895648911542142,0.05249454965952149,0.004388153646337047,0.05575956694360049,0.0010071572520152252,0.00016533487468267294,0.13935227207257037,0.0001604148608132842,0.000638023111447781,8.733782747875e-06,2.8767592850934287e-06,0.0023113092770401774,0.0002503477448898167,0.03335727875827785,0.0017320198893658182,2.067549680582466e-05,0.004956112221132232,0.011188097119457594,0.0026421853757948926
200009,0.006121217376642264,0.2970001408249193,0.005262772568647975,0.03806748446621877,0.047506971399546655,0.016582488970728598,0.013447073826075163,6.172593611483929e-05,3.8011174508409336e-05,2.730581792003215e-06,1.6036289172951928e-05,0.5344718885130328,1.3567760568005154e-05,0.003883710058219969,0.005539460121059158,8.974704788062857e-05,0.0001716640117954256,4.154269799721153e-05,0.03168176637508091
200010,0.005964485348935797,0.013555070516296858,0.007916025425307897,0.016244105577345333,0.0025514540271190777,0.008824411516147814,4.982919908017305e-05,0.00011489174596191212,1.2739707963613353e-05,0.0,0.804917870229872,0.13540660787468503,0.0,0.000795815176143307,0.0005036362723608619,0.0,5.313428007947272e-06,8.735426924048901e-07,0.003136870412079036
200011,0.0057667645635306585,0.013185551545775269,0.00840237927290232,0.015897848271827716,0.002448962179429022,0.007930387538155318,4.8672223648418515e-05,0.00012124793173257694,1.1136034670446269e-05,0.0,0.8133544120552274,0.12853872426706686,0.0,0.0008046478745117085,0.000525590358802161,0.0,4.18971926194899e-06,1.10791769240489e-06,0.0029583782457651034
200012,0.00038046355196110247,0.14612759437017758,2.71053169321303e-06,0.028316886428116174,0.6766727649092762,0.10857817880746871,0.03201912194101798,0.0005427946450424476,5.276921782522089e-05,5.676482991553389e-06,0.0,0.00163025434235875,3.55952853667804e-06,8.49964988741729e-06,0.0027508064955790766,0.00010641854095839816,1.961578425047136e-05,0.0,0.002781884772858583
200013,0.00035605713055066404,0.154986325995687,1.662356193170808e-06,0.026724762647676134,0.6976206570320721,0.0837675696499832,0.030456557885272205,0.00045788125115211076,4.574767914553741e-05,7.754189726570755e-06,0.0,0.0013000268092023457,2.1433650539152816e-06,7.200631539728437e-06,0.0023572973472411603,0.00018191529568637217,1.2929968337733563e-05,0.0,0.001713510765480313
200014,0.24908158749203735,0.12003633816971869,1.8967029608636025e-05,0.16121821444096493,0.002873077976655644,0.0006690736338837514,0.4210534468430371,0.001975900343788462,0.0035649981140253137,5.612246451536643e-05,1.9889894640807513e-06,0.0010186031379310308,0.0007003893550405496,0.02568312310279279,2.6959397678042478e-05,2.1246556019511723e-05,0.009979521246304609,0.0011809426212308681,0.0008394990853030797
200015,0.011878748607200434,0.04821461373443773,0.7441052476928379,0.024665579700228438,0.004088156015909293,0.004327676725536538,0.0002570993549870835,2.0936703411999286e-05,2.378173964173302e-06,0.0,0.0031831287436892993,0.1527028207126008,1.456818870741598e-06,0.00069649576540511,0.0016975366544727413,2.512539400428701e-06,1.2408231664850721e-05,4.521573856735016e-06,0.0041386822515261995
200016,0.10057576196168377,0.08276878264538415,0.0013603980817641075,0.08500374499648806,0.0020667017390972185,0.0008359804084643939,0.027588368275382563,6.10732067035377e-05,0.001780946725941556,7.304734410405576e-06,0.0,0.0009688036505148222,0.0016749412670528567,0.14455509652206788,0.004318414637351392,1.7774617845716316e-07,0.14631119195516828,0.39604227652056306,0.004080034925782996
200017,0.0014683838889229185,0.18629353368780366,4.113194462701593e-06,0.014983623170967117,0.6290012064084572,0.1511570747938291,0.014006354506334638,0.0005489804951968888,5.6185167114297476e-05,0.00011906866160435066,0.0,0.0006385417894662255,1.1927188984794933e-05,3.640047408442763e-05,0.00018782963163276552,0.0003373849849145923,9.917766801344914e-05,1.1106175033318524e-07,0.0010501032264603647
200018,0.11567096998434616,0.13522023031250735,0.010461863850163254,0.10772824351668313,0.0024538910810653564,0.0006598861846926274,0.04336468664153805,7.932699675535835e-05,0.0004274599669596439,7.696128337593119e-07,2.1862112410762566e-06,0.004757183085945061,0.0009743617170480862,0.33947275135376426,0.009096473377961732,4.556660708347492e-06,0.050225575515770844,0.16441806751837262,0.014981516411643471
200019,0.005861489051774493,0.011731602824853315,1.4761989864678519e-05,0.015885668953489206,0.0002933308785806046,0.00042743841976989304,0.003530642399897145,0.0006248729846538653,0.03442304704744827,2.415070037031074e-07,0.0,1.529023597039763e-05,0.0018908291480193122,0.0003573173914021491,4.562782902098935e-05,0.0,0.9233239234550882,0.0015728763593557855,1.0395238082714693e-06
200020,0.0010113048617738038,0.06526854222608933,5.686815720487177e-06,0.016481316092121015,0.5099445766211449,0.2607727098735826,0.012057679686261048,0.0010108660031668884,1.2426486657984787e-05,7.091608164571382e-06,2.9108822632702396e-06,0.0208566257922402,2.3914865336249647e-06,6.42592485615986e-06,0.0023191838656398287,0.00039809513983133185,1.819451372653987e-05,0.0,0.10982397212022652
200021,0.002625089460815573,0.8246553586943338,2.8676724769836003e-06,0.011753889182407657,0.11716826144775647,0.022674207428092612,0.0179354830005632,8.998165505402516e-05,0.00043164577207885406,0.0010148023656836908,0.0,0.0005792086829950279,0.00011261013175748412,4.9851542754325025e-05,2.2114704911980623e-05,0.00010388134247206498,0.0005886700360260006,5.760136217865205e-06,0.00018631674360299722
200022,0.004279300033821125,0.4761746662945267,1.3455154344308929e-05,0.051821839066850436,0.34770950506260506,0.04389911435081828,0.06333372634814889,0.00033167704659754386,0.000457630445630489,0.00011176186511960501,8.925011762100991e-06,0.0047439143074656485,5.737645591505114e-05,0.001137753692920639,0.0009775028671667584,0.0003055491393411615,0.00035604107889364815,1.2110461818231388e-06,0.004279050731891118
200023,0.9716732520580156,0.008894280073135348,0.0002887558679931417,0.005753175126219373,8.258052905545197e-05,8.146723771821262e-06,0.005440045274419067,1.8229984260889644e-05,1.476410716846762e-05,3.9653653368670263e-07,3.7725351109154245e-06,0.00010488236388570693,1.0289151831682033e-05,0.005915863748939982,0.0009145196889075826,1.8414944105669112e-06,0.00012948767282562222,0.00026928819139629173,0.00047642887211911644
200024,0.0005045792333666419,0.1780236460885144,3.6415478208432035e-06,0.03757117197717869,0.7007391687128927,0.02795958860239455,0.04468017458269736,0.00038604053556391324,7.689434008731494e-05,1.9231551337780242e-07,0.0,0.0031198603033504584,5.999623827536555e-06,1.3494847769602269e-05,0.004232234935858738,8.643614195726098e-05,2.7164421398843537e-05,0.0,0.0025697117898076647
200025,0.9626650970488524,0.011137376870016215,0.004307101766683441,0.005654048432749881,0.00016030964748274236,7.190954550095206e-05,0.001758913543290952,7.451014135745928e-05,8.928061616609989e-06,0.0,0.00020157394782554578,0.0009650060877774097,5.278671137436526e-06,0.008801492167882794,0.003052063656027244,1.1836529752998645e-06,9.20043446864058e-05,8.200186332150268e-05,0.0009612005508158777
200026,0.0015647180397893614,0.9757054631708594,4.581715244194711e-07,0.0051210403708293,0.007245839808378133,0.00446241731638129,0.00294691198016868,4.671130778100084e-05,0.0001564156957149023,0.0021617229070676454,0.0,2.9618375178536082e-05,4.322233033550957e-05,8.160781697562633e-05,0.0,1.211203382828188e-05,0.0003841197922491536,0.0,3.7620882938500635e-05
200027,0.977431092246533,0.008449457420306433,0.0005883456532330634,0.004368100806615872,7.837471647054624e-05,5.713918744792052e-06,0.002585120825726456,2.6503583629450974e-05,6.376013365580877e-06,3.9653653368670263e-07,2.5010142211758028e-05,0.00012416464576632497,5.528438865571315e-06,0.004492597584733322,0.0010947078314067797,2.0022228909598348e-06,0.000133015975179903,0.00011315433517399135,0.00047033710261227483
200028,0.0015880320807150309,0.9766533549883809,4.581715244194711e-07,0.005092246538006857,0.0065449183917831825,0.004325901927280325,0.002755895936508923,4.6210405219114394e-05,0.00016901789864192757,0.002219880616557642,0.0,2.571659950418696e-05,4.6737270753522836e-05,8.714892096319356e-05,0.0,1.0730915910322661e-05,0.0003993902424755183,0.0,3.4359095774585854e-05
200029,0.0035793279359024716,0.6912960652189404,1.0314120473959406e-05,0.04057999074623889,0.18258980222578164,0.029571522215470113,0.04593294511773178,0.00020062939908318137,0.0002901497800636184,8.349214129417563e-05,9.031011456051921e-06,0.0031020554256185433,3.2333318958386535e-05,0.0007712523575444749,0.00022239164691643975,0.000206870175590591,0.000345295331138753,1.594550846394116e-06,0.0011749372809507894
200030,0.9781174643174594,0.009302198274370458,0.00036423471377418343,0.00409605871679604,9.884608143379093e-05,7.923052676253433e-06,0.0028058175144425553,2.0447806562139054e-05,7.381404723733405e-06,4.1769349651225926e-08,1.3581709974941367e-05,0.0001389281192381056,7.629611266769868e-06,0.003379188346625598,0.0010461672628911158,2.4885806277042273e-06,0.00012030590332647012,9.895474433834286e-05,0.0003723420701225456
200031,0.005479585590854829,0.01268914852053274,0.009740277788626897,0.015229349320065875,0.002334722117131015,0.0071143920420960365,4.783697044607492e-05,0.00011560032175044784,1.0543106005720907e-05,0.0,0.8230354866973454,0.11994572240513884,0.0,0.0008535070792439323,0.0005944765064622856,0.0,3.1317606435065e-06,1.3303623592940013e-06,0.0028048894112962
200032,0.0031756343582164848,0.6185933039650432,0.0019023892108059898,0.03567890882202109,0.11450421519576726,0.03037075357591598,0.010462949010679942,0.000248257179573943,1.806838496901701e-05,0.0,9.659052866652765e-06,0.13749140646888436,4.461081755119984e-06,0.0013585971668295732,0.014856335786194023,0.00016090051072100852,5.106238405564919e-05,1.916690329708841e-05,0.031093930942403508
200033,0.009356446802113914,0.6742099770016275,2.3677984350809377e-05,0.08227163320370925,0.09763025155119677,0.014104897829842483,0.09624822042135224,0.0002519686894659749,0.0004388282876856254,4.947398134798911e-05,5.447663687010359e-06,0.008643059907867064,4.9367258229803104e-05,0.012080481297657429,0.00015457625840340706,0.0002787093498751278,0.0011626626459749752,4.071418242184896e-05,0.002999605683190791
200034,0.26357128429036286,0.31209794387858153,0.13018762278517243,0.05721443199110855,0.015195442965189699,0.008291778053311142,0.04454304234362666,8.743754464591738e-05,0.00020606847992243123,2.808747017575487e-06,0.00018273554891464614,0.11480579730319564,0.00011647466273306528,0.019174929418596613,0.01798561660884356,0.0002462768810762011,0.0012533323272687653,0.001327754577126161,0.013509221593306132
200035,0.019331838468974558,0.010571898852952084,0.00012033676691067797,0.020264626974172747,0.00013805433105365593,4.312066685169846e-06,7.656966806101027e-06,2.5181077479835473e-05,5.104760055997473e-05,0.0,1.9829218333635225e-05,2.7572273134640332e-05,0.0006539619723959286,0.029745997193408934,0.8848185626830483,0.0,0.01852978023377621,0.014932506487949825,0.0007568368323586823
200036,0.004383814503074186,0.010034009633697738,1.3621168763621498e-05,0.011391519627480478,0.00023043645283895876,0.00024652325954444427,0.0021788626619246897,0.001854144558939514,0.2229854571308341,0.00012408136938611542,0.0,1.188284531020415e-05,0.03458852709980361,0.0002572424570032885,1.4085157296100046e-05,0.0,0.7112985105023906,0.0003865047219264133,7.768497867321995e-07
200037,0.014990659995503962,0.04726804341080122,0.7423005560795382,0.02472025571800775,0.004032390617658797,0.004317539765599142,0.00024781158068032307,2.3672156118731637e-05,1.4596500139771343e-06,0.0,0.003888534306641041,0.15175400874210854,1.456818870741598e-06,0.0007009395166017176,0.0017069015007924345,2.208156283545584e-06,1.1337305753641986e-05,4.520252319264116e-06,0.004027704426707466
200038,0.004540065040793596,0.01187867024729552,1.1043536548378241e-05,0.01493739123191292,0.0002981737977456951,0.0003709126752638253,0.0042803188874107456,0.0006593927477410602,0.03974160429992178,9.414294932870374e-06,0.0,9.158698221405316e-06,0.002566430840146772,0.00035937532814461553,1.4214317304282256e-05,4.2517006802721085e-07,0.9198085262571527,0.0005141057796091841,7.768497867321995e-07
200039,0.002658005722056302,0.05783246584285998,4.736787402886007e-05,0.024929718483570326,0.35387633461539947,0.25495285223633474,0.01057614947662221,0.0009441678510815555,1.3688144750715285e-05,3.873979090353983e-06,1.2050478395254866e-05,0.05353533273108228,1.204275933436505e-05,1.077982781582476e-05,0.005645360130694289,0.0006589115552628231,5.4016024258099204e-05,0.0,0.2342368822673629
200040,0.9782198948236139,0.009020900744242942,0.0004243587988049047,0.004119610557161821,7.839864726254074e-05,7.90646679723384e-06,0.0026310490523189078,2.257296013188578e-05,7.201460495287381e-06,4.1769349651225926e-08,1.726587371516074e-05,0.00013713935876323528,7.3238298474627795e-06,0.003619205985403862,0.0010626348976396742,2.4885806277042273e-06,0.00011947198357895577,9.761039535529815e-05,0.0004049238148891734
200041,0.0016194433085209296,0.9764346357857951,4.581715244194711e-07,0.005086490125076921,0.006598174808203112,0.004343056407361121,0.002766393005382114,4.620035525170606e-05,0.00018303595087522495,0.0022821433404887096,0.0,2.5986950340323917e-05,5.661401537731757e-05,8.663305793268198e-05,0.0,1.0730915910322661e-05,0.0004255292342072435,0.0,3.447456775228771e-05
200042,0.977991810591534,0.00909602254439335,0.0003055711503544621,0.004246298034970725,7.013833552037887e-05,4.987445267360202e-06,0.0033630688114609894,1.8563441555690806e-05,6.614743811805356e-06,4.1769349651225926e-08,4.0811105367316695e-06,0.00010564479504771686,7.92837291749454e-06,0.0033561829442089737,0.0008433124533269915,2.5627206039794347e-06,0.00010904472031952279,0.00011273431062983854,0.00035539170419035705
200043,0.18590730450812598,0.1358490216223949,0.05205359124798261,0.10589207929922231,0.0018486086179844428,0.00032486990472578884,0.04274434461863479,0.00034372363740024325,0.00017982186550886988,0.0,2.5095206676902846e-05,0.01244796578058005,9.335468063229995e-05,0.3686516626216625,0.02281866055139329,1.1850447071791529e-05,0.006163264453837368,0.039655096094361526,0.02498968484180405
200044,0.04592414910730981,0.026770080510350267,0.3913943903250695,0.04704581285413936,0.0017594768649862524,0.002162156377648806,0.0004313756054137537,0.0005145759074818334,2.2864199485103146e-05,0.0,0.3452144268530797,0.08523487817397167,5.469561888092764e-08,0.035835141743533055,0.0036433277370128392,0.0,3.117333032904097e-05,2.9340762251323197e-06,0.014013181638345588
200045,0.011859801824271553,0.04838807184937544,0.7429152437842558,0.02463886692228907,0.004138948232702794,0.004413926707912615,0.00025722607634338896,2.0936703411999286e-05,2.378173964173302e-06,0.0,0.0031831287436892993,0.15361794957819283,1.456818870741598e-06,0.00069649576540511,0.0016958449320698661,2.512539400428701e-06,1.2408231664850721e-05,4.521573856735016e-06,0.004150281542323953
200046,0.005700756626784497,0.29942367904147393,0.002460662878485386,0.03979795757232495,0.05903103794861284,0.015652771261560425,0.016747386722707713,8.246278519165509e-05,3.749834935750988e-05,2.863479779508006e-06,1.5459719815886888e-05,0.5157077034384948,9.959604275772042e-06,0.006769867286888115,0.005738113144449277,0.00010858303872537814,0.0001428637424783881,0.00015232031384803608,0.03241805304474698
200047,0.007797145757305215,0.7314181199645339,1.2318217920205508e-05,0.0891869357575216,0.041983745983678405,0.014621032453014554,0.10381181199208134,0.0003470218937818352,0.0019734195822160147,0.00013309034899150035,7.877011444896264e-06,0.002438246123127992,0.0004458285014185645,0.001957982856575696,0.0,0.00012834176593431637,0.002882715774278625,6.161847850196909e-06,0.0008482041683247907
200048,0.977277098473903,0.009800185981219563,0.0003114387452918537,0.004302595434245272,7.689393788153185e-05,9.953396846133147e-06,0.003341814775191142,1.8844133298569402e-05,7.036052553872396e-06,4.1769349651225926e-08,2.3340588378308227e-06,0.00012073967385740321,8.031710298735865e-06,0.0032999020403455506,0.0008364049582406173,2.5627206039794347e-06,0.00010655071553995254,0.00011207744277946452,0.00036549397971572743
200049,0.005376872611628015,0.012624076661144255,0.010972348584443301,0.015093735867165536,0.0023136164345064427,0.006970982626897844,4.698464851656509e-05,0.00011257362893591909,1.1368486217615186e-05,0.0,0.8239607790093735,0.11834033726488075,0.0,0.0007952821162323609,0.000607843514790646,0.0,3.4950667288834306e-06,1.3303623592940013e-06,0.0027683731161781172
200050,0.01283725328879147,0.5965995517025147,5.130025540367275e-06,0.1288982082479432,0.03320998672314669,0.011379758044354983,0.20613779117574257,0.0005925813043872368,0.002729405343594938,0.0001665530007119807,8.013279230067719e-06,0.0008319058972128972,0.00031117789157666703,0.0005025512309245016,0.0,8.652771143034041e-05,0.0053649751394801,5.433730892608236e-06,0.0003331962625253251
200051,0.00583021700899514,0.0133197145095678,0.008186744266105335,0.016021760604328656,0.002471608989685361,0.008207114209652873,4.947608608385145e-05,0.00011893643670275512,1.1848002690947179e-05,0.0,0.8105996925704149,0.13084783957834997,0.0,0.0007992335464708243,0.0005154815632478518,0.0,5.136217304420779e-06,1.10791769240489e-06,0.003014088492705972
200052,0.10082154589259411,0.0772813208416643,0.004454501554390064,0.08060733974759887,0.0014330744392516872,0.0012096425841644236,0.021990448389507557,5.788962899925918e-05,0.001662879247338083,0.0,1.7312702371522438e-06,0.0019568023796290137,0.004938604218712603,0.15810702475801275,0.014276307995283266,5.058011145938179e-06,0.2143307113576117,0.31020229730835686,0.0066628203755017806
200053,0.05259700634674598,0.14775179610672265,7.542464868649266e-06,0.20337270197834892,0.0022304365659754784,0.0007208690691289409,0.5643672224712839,0.0019133445933948031,0.0064806804422262955,0.00012296471133824112,0.0,0.00035283206594964177,0.0008634933259070935,0.0034438024318241374,1.8640933180766107e-06,2.2349120499500212e-05,0.015553936296290847,4.505841597383634e-05,0.00015209950020386942
200054,0.9703159789291965,0.011773565182687571,0.00038320417104013214,0.00567676210956468,0.00012576423673900825,2.9783268871898923e-05,0.006175626563491872,2.2501152909121864e-05,1.3924018664282607e-05,1.6774566610373287e-07,3.342443682542831e-06,0.00022556675254277835,1.1803427120918771e-05,0.00372194581567914,0.0008234056819625751,2.68257558364413e-06,0.00013911661598630632,0.00011459949881362214,0.0004402598097974014
200055,0.872366941098301,0.06887616622581384,0.016410243860170863,0.009193534387372863,0.0020894102899441666,0.0011977891239848984,0.003218582359054438,1.8823980514125082e-05,5.2996631481304136e-05,1.2597631645250694e-07,4.036096558181794e-05,0.01658786576080322,6.648705444982721e-06,0.0027380488833978907,0.004884963025981621,4.7343217556879335e-05,0.00018795083256248576,0.00012865987542442202,0.001953544800292468
200056,0.023574929595531986,0.010789797062311235,0.000189050557292125,0.020437740665302944,0.00014209304477244607,4.312066685169846e-06,1.712327539422475e-05,2.7945589463638133e-05,5.0395768350157907e-05,0.0,3.033566308040336e-05,3.309944758663101e-05,0.0006423482730150944,0.03075885385961382,0.8793655554497148,0.0,0.01840204990038769,0.014730112582982981,0.0008042571985154965
200057,0.004342041547741314,0.010425011713869383,1.1563557349210274e-05,0.014181211997104006,0.0002777355540904415,0.0003597949690794415,0.003159072147614379,0.0006807119479722571,0.039871899073762866,3.001812071754956e-06,0.0,9.41613928672627e-06,0.0025194718976655544,0.0002899150726647343,1.4128927499824908e-05,0.0,0.9233311726902534,0.0005230741021883761,7.768497867321995e-07
200058,0.014274313721449933,0.09462251217771779,0.09619134196117934,0.020974609376919476,0.03150532213547811,0.12176392290529799,0.0001351152284314085,4.909852900632763e-06,6.621565503342494e-05,0.0,0.03634823295253578,0.5201079527132555,5.234398628239136e-06,4.469970512490499e-05,0.0018773864827969868,0.0,0.00012067487461252894,2.629390591338312e-05,0.06193126195272438
200059,0.0007268990105160196,0.20622779683898368,3.465265493091907e-06,0.035264342573800525,0.6696440881564166,0.035820724927434745,0.043841826118136897,0.0003941551908788133,0.0001148425233968461,1.4384436875156182e-05,0.0,0.0026215356711457682,8.836709497816394e-06,1.061196284117565e-05,0.003172461948661791,0.0001438557461574625,6.831635389016525e-05,1.1106175033318524e-07,0.0019217455041230852
200060,0.027026710962505706,0.013113979134038327,0.0009049834061514718,0.022821296960491674,0.00019376168088064552,5.6465866325398735e-06,0.00020713951583469466,3.404804578125709e-05,8.197162231899147e-05,0.0,2.4455040116482915e-05,0.00016120581987819174,0.0006152688279145504,0.03868281260580961,0.8605194747578081,4.597701149425287e-07,0.018380950650441697,0.01609763633527664,0.0011281982780053006
200061,0.011402099277685887,0.049062764534459985,0.636610741374247,0.022128885975555946,0.007707557815236804,0.013951552081396175,0.00020269400612199785,2.010032712496779e-05,1.1011729417264978e-06,0.0,0.0039354348952618705,0.24618295661051595,9.225556745114057e-07,0.0005745851559226354,0.001477692819270435,1.4401645406593517e-06,1.05094557539729e-05,3.4159819079893062e-06,0.006725545796382568
200062,0.978538528942557,0.008783340827652452,0.00041213240918867313,0.0041023688878600246,7.515280915895669e-05,5.698213125775884e-06,0.0027000975310500627,2.1791074567415744e-05,7.447948047665986e-06,4.1769349651225926e-08,8.053163006254501e-06,0.00011945985479068342,7.189102890429273e-06,0.003576593437445258,0.001027736848980401,2.4885806277042273e-06,0.0001199882862716589,0.0001003972900227449,0.0003914930234070119
